date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:20:28	109/109	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:20:31%20GMT	https://www.aisgz.org/fs/pages/366	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/366	(from https://www.aisgz.org/home-ch/about-us-ch/our-campuses-ch)
21:20:29	125/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:20:32%20GMT	https://www.aisgz.org/fs/pages/849	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/849	(from https://www.aisgz.org/home-ch/admissions-ch)
21:20:32	126/126	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:20:34%20GMT	https://www.aisgz.org/fs/pages/844	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/844.301.delayed	(from https://www.aisgz.org/home-ch/admissions-ch)
21:20:33	123/123	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:20:35%20GMT	https://www.aisgz.org/fs/pages/843	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/843	(from https://www.aisgz.org/home-ch/admissions-ch)
21:20:33	129/129	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:20:36%20GMT	https://www.aisgz.org/fs/pages/846	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/846	(from https://www.aisgz.org/home-ch/admissions-ch)
21:20:36	139/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:20:39%20GMT	https://www.aisgz.org/fs/pages/847	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/847.304.delayed	(from https://www.aisgz.org/home-ch/admissions-ch)
21:20:38	98/98	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:20:41%20GMT	https://www.aisgz.org/fs/pages/376	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/376.305.delayed	(from https://www.aisgz.org/home-ch/admissions-ch)
21:20:39	32332/32332	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20May%202019%2020:20:41%20GMT	https://www.aisgz.org/cf_forms/view.cfm?formID=95&composer_style=%2Fuploaded%2Fthemes%2Fdefault_18%2Fmain.css%7C%2Fuploaded%2Fthemes%2Fdefault_18%2Fform.js	C:/My%20Web%20Sites/AISG/www.aisgz.org/cf_forms/view7e71.html	(from https://www.aisgz.org/home-ch/admissions-ch/visit-aisg-ch)
21:20:39	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/847	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/847.307.delayed	(from https://www.aisgz.org/home-ch/admissions-ch/visit-aisg-ch)
21:20:39	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/841	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/841.308.delayed	(from https://www.aisgz.org/home-ch/admissions-ch/visit-aisg-ch)
21:20:40	109/109	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:20:42%20GMT	https://www.aisgz.org/fs/pages/380	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/380	(from https://www.aisgz.org/home-ch/admissions-ch/visit-aisg-ch)
21:20:41	54228/54228	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20May%202019%2020:20:43%20GMT	https://www.aisgz.org/fs/pages/418	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/418	(from https://www.aisgz.org/home-ch/admissions-ch/apply-to-aisg-ch)
21:20:42	128/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:20:44%20GMT	https://www.aisgz.org/fs/pages/848	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/848	(from https://www.aisgz.org/home-ch/admissions-ch/apply-to-aisg-ch)
21:20:44	57885/57885	---M-Z	200	added ('OK')	text/html	etag:W/%220eb57ee8ed5c485ac54fd0c02d55aacb%22	https://www.aisgz.org/home-ch/admissions-ch/grade-placement-ch	C:/My%20Web%20Sites/AISG/www.aisgz.org/home-ch/admissions-ch/grade-placement-ch.html	(from https://www.aisgz.org/home-ch/admissions-ch/apply-to-aisg-ch)
21:20:45	148/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:20:47%20GMT	https://www.aisgz.org/fs/pages/845	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/845	(from https://www.aisgz.org/home-ch/admissions-ch/apply-to-aisg-ch)
21:20:49	52482/52482	---M-Z	200	added ('OK')	text/html	etag:W/%227d7f79a6213949cce9d26ff52c76250a%22	https://www.aisgz.org/home-ch/admissions-ch/apply-to-aisg-ch/required-documents-ch	C:/My%20Web%20Sites/AISG/www.aisgz.org/home-ch/admissions-ch/apply-to-aisg-ch/required-documents-ch.html	(from https://www.aisgz.org/home-ch/admissions-ch/apply-to-aisg-ch)
21:20:49	131/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:20:52%20GMT	https://www.aisgz.org/fs/pages/896	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/896	(from https://www.aisgz.org/home-ch/admissions-ch/apply-to-aisg-ch)
21:20:52	46562/46562	---M-Z	200	added ('OK')	text/html	etag:W/%2253d211c8cdaf900dc1579ec996e0771c%22	https://www.aisgz.org/home-ch/contact-us-ch/contact-admissions-ch	C:/My%20Web%20Sites/AISG/www.aisgz.org/home-ch/contact-us-ch/contact-admissions-ch.html	(from https://www.aisgz.org/home-ch/admissions-ch/apply-to-aisg-ch)
21:20:53	107/107	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:20:55%20GMT	https://www.aisgz.org/fs/pages/851	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/851	(from https://www.aisgz.org/home-ch/admissions-ch/apply-to-aisg-ch)
21:20:53	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:20:56%20GMT	https://www.aisgz.org/fs/pages/843	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/843	(from https://www.aisgz.org/home-ch/admissions-ch/apply-to-aisg-ch)
21:20:53	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/741	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/741.313.delayed	(from https://www.aisgz.org/home-ch/admissions-ch/apply-to-aisg-ch)
21:20:53	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/399	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/399.314.delayed	(from https://www.aisgz.org/home-ch/admissions-ch/tuition-and-fees-ch)
21:20:55	104/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:20:58%20GMT	https://www.aisgz.org/fs/pages/398	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/398.315.delayed	(from https://www.aisgz.org/home-ch/admissions-ch/tuition-and-fees-ch)
21:20:58	115/115	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:00%20GMT	https://www.aisgz.org/fs/pages/379	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/379.316.delayed	(from https://www.aisgz.org/home-ch/admissions-ch/tuition-and-fees-ch)
21:20:58	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/399	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/399.317.delayed	(from https://www.aisgz.org/home-ch/admissions-ch/frequently-asked-questions-ch)
21:20:58	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/398	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/398.318.delayed	(from https://www.aisgz.org/home-ch/admissions-ch/frequently-asked-questions-ch)
21:20:59	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:01%20GMT	https://www.aisgz.org/fs/pages/381	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/381	(from https://www.aisgz.org/home-ch/admissions-ch/frequently-asked-questions-ch)
21:21:01	120/120	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:03%20GMT	https://www.aisgz.org/fs/pages/852	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/852.31a.delayed	(from https://www.aisgz.org/home-ch/learning-ch)
21:21:02	113/113	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:04%20GMT	https://www.aisgz.org/fs/pages/854	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/854	(from https://www.aisgz.org/home-ch/learning-ch)
21:21:03	124/124	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:05%20GMT	https://www.aisgz.org/fs/pages/856	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/856	(from https://www.aisgz.org/home-ch/learning-ch)
21:21:05	122/122	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:07%20GMT	https://www.aisgz.org/fs/pages/858	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/858.31d.delayed	(from https://www.aisgz.org/home-ch/learning-ch)
21:21:05	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/649	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/649.31e.delayed	(from https://www.aisgz.org/home-ch/learning-ch)
21:21:05	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/387	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/387.31f.delayed	(from https://www.aisgz.org/home-ch/learning-ch)
21:21:05	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/386	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/386.320.delayed	(from https://www.aisgz.org/home-ch/learning-ch)
21:21:05	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/862	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/862.321.delayed	(from https://www.aisgz.org/home-ch/learning-ch)
21:21:06	131/131	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:08%20GMT	https://www.aisgz.org/fs/pages/865	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/865	(from https://www.aisgz.org/home-ch/learning-ch)
21:21:06	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/383	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/383.323.delayed	(from https://www.aisgz.org/home-ch/learning-ch)
21:21:07	142/142	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:09%20GMT	https://www.aisgz.org/fs/pages/853	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/853	(from https://www.aisgz.org/home-ch/learning-ch/preschool-ch)
21:21:08	49079/49079	---M-Z	200	added ('OK')	text/html	etag:W/%22d3b60f2af2e068bc0b6f5462f6eaf951%22	https://www.aisgz.org/home-ch/learning-ch/preschool-ch/program-of-inquiry-ch	C:/My%20Web%20Sites/AISG/www.aisgz.org/home-ch/learning-ch/preschool-ch/program-of-inquiry-ch.html	(from https://www.aisgz.org/home-ch/learning-ch/preschool-ch)
21:21:09	124/124	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:11%20GMT	https://www.aisgz.org/fs/pages/856	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/856	(from https://www.aisgz.org/home-ch/learning-ch/preschool-ch)
21:21:09	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/858	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/858.327.delayed	(from https://www.aisgz.org/home-ch/learning-ch/preschool-ch)
21:21:10	106/106	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:12%20GMT	https://www.aisgz.org/fs/pages/696	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/696	(from https://www.aisgz.org/home-ch/learning-ch/preschool-ch)
21:21:10	135/135	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:13%20GMT	https://www.aisgz.org/fs/pages/855	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/855	(from https://www.aisgz.org/home-ch/learning-ch/es-ch)
21:21:11	102/102	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:13%20GMT	https://www.aisgz.org/fs/pages/866	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/866	(from https://www.aisgz.org/home-ch/learning-ch/es-ch)
21:21:12	102/102	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:14%20GMT	https://www.aisgz.org/fs/pages/866	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/866	(from https://www.aisgz.org/home-ch/learning-ch/es-ch)
21:21:14	102/102	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:16%20GMT	https://www.aisgz.org/fs/pages/866	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/866.32c.delayed	(from https://www.aisgz.org/home-ch/learning-ch/es-ch)
21:21:14	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/866	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/866.32d.delayed	(from https://www.aisgz.org/home-ch/learning-ch/es-ch)
21:21:14	130/130	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:17%20GMT	https://www.aisgz.org/fs/pages/870	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/870	(from https://www.aisgz.org/home-ch/learning-ch/es-ch)
21:21:15	124/124	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:17%20GMT	https://www.aisgz.org/fs/pages/856	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/856	(from https://www.aisgz.org/home-ch/learning-ch/es-ch)
21:21:15	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/858	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/858.330.delayed	(from https://www.aisgz.org/home-ch/learning-ch/es-ch)
21:21:16	99/99	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:18%20GMT	https://www.aisgz.org/fs/pages/652	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/652	(from https://www.aisgz.org/home-ch/learning-ch/es-ch)
21:21:16	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2017%20May%202019%2020:21:19%20GMT	https://www.aisgz.org/fs/resource-manager/view/8212987b-1d27-493b-b271-077c4b20e0cc	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/resource-manager/view/8212987b-1d27-493b-b271-077c4b20e0cc	(from https://www.aisgz.org/home-ch/learning-ch/es-ch/program-of-inquiry-ch)
21:21:17	140/140	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:19%20GMT	https://www.aisgz.org/fs/pages/857	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/857	(from https://www.aisgz.org/home-ch/learning-ch/middle-school-ch)
21:21:18	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/866	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/866.335.delayed	(from https://www.aisgz.org/home-ch/learning-ch/middle-school-ch)
21:21:18	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/866	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/866.336.delayed	(from https://www.aisgz.org/home-ch/learning-ch/middle-school-ch)
21:21:18	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/866	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/866.337.delayed	(from https://www.aisgz.org/home-ch/learning-ch/middle-school-ch)
21:21:18	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/866	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/866.338.delayed	(from https://www.aisgz.org/home-ch/learning-ch/middle-school-ch)
21:21:19	80104/80104	---M-Z	200	added ('OK')	text/html	etag:W/%2280b93947a2c7d68b64dfb036ec0ad44f%22	https://www.aisgz.org/home-ch/learning-ch/middle-school-ch/course-guide-ch	C:/My%20Web%20Sites/AISG/www.aisgz.org/home-ch/learning-ch/middle-school-ch/course-guide-ch.html	(from https://www.aisgz.org/home-ch/learning-ch/middle-school-ch)
21:21:21	133/133	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:23%20GMT	https://www.aisgz.org/fs/pages/871	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/871.339.delayed	(from https://www.aisgz.org/home-ch/learning-ch/middle-school-ch)
21:21:21	113/113	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:24%20GMT	https://www.aisgz.org/fs/pages/854	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/854	(from https://www.aisgz.org/home-ch/learning-ch/middle-school-ch)
21:21:22	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/858	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/858.33b.delayed	(from https://www.aisgz.org/home-ch/learning-ch/middle-school-ch)
21:21:22	110/110	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:24%20GMT	https://www.aisgz.org/fs/pages/412	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/412	(from https://www.aisgz.org/home-ch/learning-ch/middle-school-ch)
21:21:23	171/171	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2017%20May%202019%2020:21:25%20GMT	https://www.aisgz.org/fs/resource-manager/view/35219b10-869f-461c-ae6e-09b4cee71c57	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/resource-manager/view/35219b10-869f-461c-ae6e-09b4cee71c57	(from https://www.aisgz.org/home-ch/learning-ch/high-school-ch)
21:21:24	133/133	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:26%20GMT	https://www.aisgz.org/fs/pages/863	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/863	(from https://www.aisgz.org/home-ch/learning-ch/high-school-ch)
21:21:24	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/866	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/866.33f.delayed	(from https://www.aisgz.org/home-ch/learning-ch/high-school-ch)
21:21:24	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/866	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/866.340.delayed	(from https://www.aisgz.org/home-ch/learning-ch/high-school-ch)
21:21:24	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/866	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/866.341.delayed	(from https://www.aisgz.org/home-ch/learning-ch/high-school-ch)
21:21:24	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/866	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/866.342.delayed	(from https://www.aisgz.org/home-ch/learning-ch/high-school-ch)
21:21:24	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/866	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/866.343.delayed	(from https://www.aisgz.org/home-ch/learning-ch/high-school-ch)
21:21:25	113/113	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:27%20GMT	https://www.aisgz.org/fs/pages/854	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/854	(from https://www.aisgz.org/home-ch/learning-ch/high-school-ch)
21:21:25	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/858	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/858.345.delayed	(from https://www.aisgz.org/home-ch/learning-ch/high-school-ch)
21:21:27	108/108	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:28%20GMT	https://www.aisgz.org/fs/pages/704	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/704	(from https://www.aisgz.org/home-ch/learning-ch/high-school-ch)
21:21:27	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/742	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/742.347.delayed	(from https://www.aisgz.org/home-ch/learning-ch/the-innovation-initiative-ch)
21:21:27	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/386	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/386.348.delayed	(from https://www.aisgz.org/home-ch/learning-ch/the-innovation-initiative-ch)
21:21:27	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/387	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/387.349.delayed	(from https://www.aisgz.org/home-ch/learning-ch/the-innovation-initiative-ch)
21:21:28	117/117	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:30%20GMT	https://www.aisgz.org/fs/pages/743	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/743	(from https://www.aisgz.org/home-ch/student-life-ch)
21:21:28	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/742	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/742.34b.delayed	(from https://www.aisgz.org/home-ch/student-life-ch)
21:21:28	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/386	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/386.34c.delayed	(from https://www.aisgz.org/home-ch/student-life-ch)
21:21:29	107/107	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:31%20GMT	https://www.aisgz.org/fs/pages/851	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/851	(from https://www.aisgz.org/home-ch/student-life-ch)
21:21:29	116/116	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:32%20GMT	https://www.aisgz.org/fs/pages/869	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/869	(from https://www.aisgz.org/home-ch/student-life-ch)
21:21:30	100/100	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:32%20GMT	https://www.aisgz.org/fs/pages/709	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/709	(from https://www.aisgz.org/home-ch/student-life-ch)
21:21:30	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/852	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/852.350.delayed	(from https://www.aisgz.org/home-ch/student-life-ch/student-wellbeing-ch)
21:21:31	113/113	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:33%20GMT	https://www.aisgz.org/fs/pages/854	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/854	(from https://www.aisgz.org/home-ch/student-life-ch/student-wellbeing-ch)
21:21:31	124/124	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:33%20GMT	https://www.aisgz.org/fs/pages/856	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/856	(from https://www.aisgz.org/home-ch/student-life-ch/student-wellbeing-ch)
21:21:31	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/858	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/858.353.delayed	(from https://www.aisgz.org/home-ch/student-life-ch/student-wellbeing-ch)
21:21:32	132/132	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:34%20GMT	https://www.aisgz.org/fs/pages/864	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/864	(from https://www.aisgz.org/home-ch/student-life-ch/student-wellbeing-ch)
21:21:32	133/133	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:35%20GMT	https://www.aisgz.org/fs/pages/863	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/863	(from https://www.aisgz.org/home-ch/student-life-ch/student-wellbeing-ch)
21:21:32	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/742	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/742.356.delayed	(from https://www.aisgz.org/home-ch/student-life-ch/student-wellbeing-ch)
21:21:32	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/862	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/862.357.delayed	(from https://www.aisgz.org/home-ch/student-life-ch/college-counseling-ch)
21:21:35	108/108	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:37%20GMT	https://www.aisgz.org/fs/pages/704	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/704	(from https://www.aisgz.org/home-ch/student-life-ch/college-counseling-ch)
21:21:35	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/386	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/386.359.delayed	(from https://www.aisgz.org/home-ch/student-life-ch/college-counseling-ch)
21:21:35	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/742	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/742.35a.delayed	(from https://www.aisgz.org/home-ch/student-life-ch/community-service-ch)
21:21:35	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/841	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/841.35b.delayed	(from https://www.aisgz.org/home-ch/student-life-ch/community-service-ch)
21:21:35	118/118	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:38%20GMT	https://www.aisgz.org/fs/pages/710	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/710	(from https://www.aisgz.org/home-ch/student-life-ch/community-service-ch)
21:21:36	117/117	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:38%20GMT	https://www.aisgz.org/fs/pages/743	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/743	(from https://www.aisgz.org/home-ch/student-life-ch/child-protection-ch)
21:21:39	114/114	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:41%20GMT	https://www.aisgz.org/fs/pages/867	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/867.35e.delayed	(from https://www.aisgz.org/home-ch/aaa-ch)
21:21:40	115/115	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:42%20GMT	https://www.aisgz.org/fs/pages/868	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/868	(from https://www.aisgz.org/home-ch/aaa-ch)
21:21:43	116/116	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20May%202019%2020:21:45%20GMT	https://www.aisgz.org/fs/pages/869	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/869.360.delayed	(from https://www.aisgz.org/home-ch/aaa-ch)
21:21:43	0/-1	---M--	301	error ('')			https://www.aisgz.org/fs/pages/862	C:/My%20Web%20Sites/AISG/www.aisgz.org/fs/pages/862.361.delayed	(from https://www.aisgz.org/home-ch/aaa-ch)
